release_date,title,production_budget,domestic_gross_tn,worldwide_gross,domestic_gross_bom,foreign_gross,rating_tmdb,release_month,profit,roi,movie_id,primary_title,runtime_minutes,genres,rating_imdb,numvotes,original_title,rating,critic_score,id,studio,year
2015-11-13,Love the Coopers,18000000.0,26302731.0,42227490.0,26300000.0,16100000,5.8,Nov,24227490.0,1.3459716666666666,tt2279339,Love the Coopers,107.0,"comedy, fantasy, romance",5.8,18018.0,Love the Coopers,5.8,,98,LGF,2015
2010-11-05,127 Hours,18000000.0,18335230.0,60217171.0,18300000.0,42400000,7.0,Nov,42217171.0,2.345398388888889,tt1542344,127 Hours,94.0,"adventure, biography, drama",7.6,323949.0,127 Hours,7.3,,6,FoxS,2010
2016-01-15,Norm of the North,18000000.0,17062499.0,30535660.0,17100000.0,,4.2,Jan,12535660.0,0.6964255555555555,tt1594972,Norm of the North,90.0,"adventure, animation, comedy",3.6,7951.0,Norm of the North,3.9000000000000004,,9,LGF,2016
2013-08-16,Jobs,18000000.0,16131410.0,43402515.0,16100000.0,19800000,6.1,Aug,25402515.0,1.4112508333333333,tt2357129,Jobs,128.0,"biography, drama",5.9,88788.0,Jobs,6.0,,11,ORF,2013
2014-07-25,And So It Goes,18000000.0,15160801.0,17920013.0,15200000.0,10200000,5.9,Jul,-79987.0,-0.004443722222222222,tt2465146,And So It Goes,94.0,"comedy, drama, romance",5.8,11597.0,And So It Goes,5.85,,14,CE,2014
2014-01-31,Labor Day,18000000.0,13371528.0,14189810.0,13400000.0,6900000,6.9,Jan,-3810190.0,-0.2116772222222222,tt1967545,Labor Day,111.0,"drama, romance",6.9,39242.0,Labor Day,6.9,,19,Par.,2014
2014-04-11,The Railway Man,18000000.0,4438438.0,23910210.0,4400000.0,17900000,6.9,Apr,5910210.0,0.328345,tt2058107,The Railway Man,116.0,"biography, drama, romance",7.1,34586.0,The Railway Man,7.0,,33,Wein.,2014
2016-03-18,Midnight Special,18000000.0,3712282.0,7680250.0,3700000.0,2500000,6.3,Mar,-10319750.0,-0.5733194444444445,tt2649554,Midnight Special,112.0,"action, drama, mystery",6.6,67921.0,Midnight Special,6.449999999999999,,35,WB,2016
2016-11-25,Miss Sloane,18000000.0,3500605.0,7719630.0,3500000.0,5600000,7.4,Nov,-10280370.0,-0.5711316666666667,tt4540710,Miss Sloane,132.0,"drama, thriller",7.5,52788.0,Miss Sloane,7.45,,36,EC,2016
2014-11-14,Wolves,18000000.0,0.0,94953.0,12100.0,,5.8,Nov,-17905047.0,-0.9947248333333333,tt1403241,Wolves,91.0,"action, fantasy, horror",5.3,7312.0,Wolves,5.55,,51,KE,2014
2014-11-14,Wolves,18000000.0,0.0,94953.0,12100.0,,5.8,Nov,-17905047.0,-0.9947248333333333,tt4623856,Wolves,109.0,"drama, sport",5.6,884.0,Wolves,5.699999999999999,,51,KE,2014
2013-11-27,Black Nativity,17500000.0,7018188.0,7285135.0,7000000.0,436000,5.7,Nov,-10214865.0,-0.5837065714285714,tt1425922,Black Nativity,93.0,"drama, family, music",4.6,1901.0,Black Nativity,5.15,,63,FoxS,2013
2003-04-25,City of Ghosts,17500000.0,325491.0,325491.0,128000.0,100000,7.1,Apr,-17174509.0,-0.9814005142857143,tt6333056,City of Ghosts,92.0,"documentary, war",7.4,2925.0,City of Ghosts,7.25,,64,IFC,2017
2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,188000000.0,152900000,7.3,Apr,317522294.0,18.677782,tt6347308,A Quiet Place,80.0,documentary,6.6,18.0,A Quiet Place,6.949999999999999,,66,Par.,2018
2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,188000000.0,152900000,7.3,Apr,317522294.0,18.677782,tt6644200,A Quiet Place,90.0,"drama, horror, sci-fi",7.6,305031.0,A Quiet Place,7.449999999999999,,66,Par.,2018
2013-11-15,The Best Man Holiday,17000000.0,70525195.0,72835710.0,70500000.0,2300000,6.6,Nov,55835710.0,3.2844535294117647,tt2083355,The Best Man Holiday,123.0,"comedy, drama",6.7,13967.0,The Best Man Holiday,6.65,,73,Uni.,2013
2012-09-28,Pitch Perfect,17000000.0,65001093.0,116044347.0,65000000.0,50300000,7.3,Sep,99044347.0,5.826138058823529,tt1981677,Pitch Perfect,112.0,"comedy, music, romance",7.2,256565.0,Pitch Perfect,7.25,,75,Uni.,2012
2015-02-20,"McFarland, USA",17000000.0,44480275.0,45707924.0,44500000.0,1200000,7.3,Feb,28707924.0,1.688701411764706,tt2097298,"McFarland, USA",129.0,"biography, drama, sport",7.4,31735.0,"McFarland, USA",7.35,,80,BV,2015
2016-11-11,Almost Christmas,17000000.0,42065185.0,42493506.0,42200000.0,422000,5.6,Nov,25493506.0,1.499618,tt4649416,Almost Christmas,111.0,"comedy, drama",6.1,5212.0,Almost Christmas,5.85,,81,Uni.,2016
2011-03-04,Beastly,17000000.0,27865571.0,38028230.0,27900000.0,15300000,6.1,Mar,21028230.0,1.236954705882353,tt1152398,Beastly,86.0,"drama, fantasy, romance",5.6,72599.0,Beastly,5.85,,87,CBS,2011
2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,4900000.0,4700000,4.3,Aug,-6362719.0,-0.3742775882352941,tt1433822,The Apparition,83.0,"horror, thriller",4.1,18112.0,The Apparition,4.199999999999999,,4,WB,2012
2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,4900000.0,4700000,4.3,Aug,-6362719.0,-0.3742775882352941,tt6559390,The Apparition,144.0,drama,6.4,873.0,The Apparition,5.35,,4,WB,2012
2016-06-10,Genius,17000000.0,1361045.0,7265283.0,1400000.0,4300000,6.5,Jun,-9734717.0,-0.5726304117647059,tt1703957,Genius,104.0,"biography, drama",6.6,15611.0,Genius,6.55,,10,RAtt.,2016
2016-06-10,Genius,17000000.0,1361045.0,7265283.0,1400000.0,4300000,6.5,Jun,-9734717.0,-0.5726304117647059,tt6925204,Genius,,drama,5.4,14.0,Genius,5.95,,10,RAtt.,2016
2016-06-10,Genius,17000000.0,1361045.0,7265283.0,1400000.0,4300000,6.5,Jun,-9734717.0,-0.5726304117647059,tt7722258,Genius,165.0,"action, thriller",4.7,747.0,Genius,5.6,,10,RAtt.,2016
2016-06-10,Genius,17000000.0,1361045.0,7265283.0,1400000.0,4300000,6.5,Jun,-9734717.0,-0.5726304117647059,tt8919194,Genius,,drama,6.2,53.0,Genius,6.35,,10,RAtt.,2016
2015-06-26,Escobar: Paradise Lost,17000000.0,195792.0,3917679.0,196000.0,3600000,6.3,Jun,-13082321.0,-0.769548294117647,tt2515030,Escobar: Paradise Lost,120.0,"crime, drama, history",6.5,19419.0,Escobar: Paradise Lost,6.4,,12,RTWC,2015
2016-03-11,The Young Messiah,16800000.0,6469813.0,7313697.0,6500000.0,,6.1,Mar,-9486303.0,-0.5646608928571428,tt1002563,The Young Messiah,111.0,"drama, fantasy",5.6,2882.0,The Young Messiah,5.85,,17,Focus,2016
2012-05-25,Moonrise Kingdom,16000000.0,45512466.0,68848446.0,45500000.0,22800000,7.7,May,52848446.0,3.303027875,tt1748122,Moonrise Kingdom,94.0,"adventure, comedy, drama",7.8,291750.0,Moonrise Kingdom,7.75,,33,Focus,2012
2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,44700000.0,88800000,7.4,Nov,112256712.0,7.0160445,tt1655442,The Artist,100.0,"comedy, drama, romance",7.9,217184.0,The Artist,7.766666666666667,8.0,34,Wein.,2011
2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,44700000.0,88800000,7.4,Nov,112256712.0,7.0160445,tt1825978,The Artist,100.0,thriller,6.8,6.0,The Artist,7.3999999999999995,8.0,34,Wein.,2011
2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,44700000.0,88800000,7.4,Nov,112256712.0,7.0160445,tt6684818,The Artist,53.0,mystery,,,The Artist,7.7,8.0,34,Wein.,2011
2011-02-04,The Roommate,16000000.0,37300107.0,52545707.0,37300000.0,3200000,5.4,Feb,36545707.0,2.2841066875,tt1265990,The Roommate,91.0,"drama, thriller",4.9,33062.0,The Roommate,5.15,,39,SGem,2011
2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0,19100000.0,37000000,7.1,Mar,40506120.0,2.5316325,tt1403981,Remember Me,113.0,"drama, romance",7.1,129443.0,Remember Me,7.1,,51,Sum.,2010
2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0,19100000.0,37000000,7.1,Mar,40506120.0,2.5316325,tt4843358,Remember Me,85.0,comedy,5.2,72.0,Remember Me,6.15,,51,Sum.,2010
2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0,19100000.0,37000000,7.1,Mar,40506120.0,2.5316325,tt4999290,Remember Me,,"comedy, drama, romance",,,Remember Me,7.1,,51,Sum.,2010
2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0,19100000.0,37000000,7.1,Mar,40506120.0,2.5316325,tt7990108,Remember Me,,thriller,,,Remember Me,7.1,,51,Sum.,2010
2012-06-29,People Like Us,16000000.0,12431792.0,12617472.0,12400000.0,,6.8,Jun,-3382528.0,-0.211408,tt1716777,People Like Us,114.0,"comedy, drama",7.1,39618.0,People Like Us,6.949999999999999,,60,BV,2012
2012-06-29,People Like Us,16000000.0,12431792.0,12617472.0,12400000.0,,6.8,Jun,-3382528.0,-0.211408,tt1758741,People Like Us,55.0,drama,6.4,13.0,People Like Us,6.6,,60,BV,2012
2016-11-18,Bleed for This,16000000.0,5083906.0,6603926.0,5100000.0,,6.9,Nov,-9396074.0,-0.587254625,tt1620935,Bleed for This,117.0,"biography, drama, sport",6.8,21946.0,Bleed for This,6.733333333333333,6.5,65,ORF,2016
2014-11-14,The Homesman,16000000.0,2429989.0,8217571.0,2400000.0,,6.5,Nov,-7782429.0,-0.4864018125,tt2398231,The Homesman,122.0,"drama, western",6.6,27724.0,The Homesman,6.55,,70,Saban,2014
2013-04-05,Trance,16000000.0,2322593.0,22594052.0,2300000.0,21900000,6.6,Apr,6594052.0,0.41212825,tt1111235,Trance,83.0,horror,4.6,77.0,Trance,5.6,,71,FoxS,2013
2013-04-05,Trance,16000000.0,2322593.0,22594052.0,2300000.0,21900000,6.6,Apr,6594052.0,0.41212825,tt1924429,Trance,101.0,"crime, drama, mystery",6.9,104951.0,Trance,6.75,,71,FoxS,2013
2013-04-05,Trance,16000000.0,2322593.0,22594052.0,2300000.0,21900000,6.6,Apr,6594052.0,0.41212825,tt8239184,Trance,,documentary,,,Trance,6.6,,71,FoxS,2013
2014-05-16,The Immigrant,16000000.0,2013456.0,7585011.0,2000000.0,3800000,6.2,May,-8414989.0,-0.5259368125,tt1951181,The Immigrant,120.0,"drama, romance",6.6,26618.0,The Immigrant,6.4,,72,Wein.,2014
2014-05-16,The Immigrant,16000000.0,2013456.0,7585011.0,2000000.0,3800000,6.2,May,-8414989.0,-0.5259368125,tt4666530,The Immigrant,47.0,documentary,,,The Immigrant,6.2,,72,Wein.,2014
2014-05-16,The Immigrant,16000000.0,2013456.0,7585011.0,2000000.0,3800000,6.2,May,-8414989.0,-0.5259368125,tt6594436,The Immigrant,65.0,drama,,,The Immigrant,6.2,,72,Wein.,2014
2018-12-21,Second Act,15700000.0,39282227.0,63288854.0,39300000.0,33000000,6.2,Dec,47588854.0,3.0311371974522294,tt2126357,Second Act,103.0,"comedy, drama, romance",5.8,13109.0,Second Act,6.0,,83,STX,2018
2017-08-11,Annabelle: Creation,15000000.0,102092201.0,305384865.0,102100000.0,204400000,6.5,Aug,290384865.0,19.358991,tt5140878,Annabelle: Creation,109.0,"horror, mystery, thriller",6.5,90402.0,Annabelle: Creation,6.5,,2,WB (NL),2017
2014-11-28,The Imitation Game,15000000.0,91125143.0,227740463.0,91100000.0,142400000,8.1,Nov,212740463.0,14.182697533333334,tt2084970,The Imitation Game,114.0,"biography, drama, thriller",8.0,620834.0,The Imitation Game,8.366666666666667,9.0,6,Wein.,2014
2013-01-18,Mama,15000000.0,71628180.0,148095566.0,71600000.0,74800000,6.1,Jan,133095566.0,8.873037733333334,tt1805319,Mama,50.0,drama,4.5,6.0,Mama,5.3,,9,Uni.,2013
2013-01-18,Mama,15000000.0,71628180.0,148095566.0,71600000.0,74800000,6.1,Jan,133095566.0,8.873037733333334,tt1868050,Mama,71.0,drama,6.8,24.0,Mama,6.449999999999999,,9,Uni.,2013
2013-01-18,Mama,15000000.0,71628180.0,148095566.0,71600000.0,74800000,6.1,Jan,133095566.0,8.873037733333334,tt2023587,Mama,100.0,"horror, thriller",6.2,158487.0,Mama,6.15,,9,Uni.,2013
2013-01-18,Mama,15000000.0,71628180.0,148095566.0,71600000.0,74800000,6.1,Jan,133095566.0,8.873037733333334,tt3843072,Mama,110.0,drama,6.6,18.0,Mama,6.35,,9,Uni.,2013
2013-01-18,Mama,15000000.0,71628180.0,148095566.0,71600000.0,74800000,6.1,Jan,133095566.0,8.873037733333334,tt5437970,Mama,90.0,drama,6.7,25.0,Mama,6.4,,9,Uni.,2013
2013-01-18,Mama,15000000.0,71628180.0,148095566.0,71600000.0,74800000,6.1,Jan,133095566.0,8.873037733333334,tt7514806,Mama,89.0,documentary,,,Mama,6.1,,9,Uni.,2013
2013-01-18,Mama,15000000.0,71628180.0,148095566.0,71600000.0,74800000,6.1,Jan,133095566.0,8.873037733333334,tt8323598,Mama,,drama,,,Mama,6.1,,9,Uni.,2013
2010-03-19,Diary of a Wimpy Kid,15000000.0,64003625.0,76954311.0,64000000.0,11700000,6.0,Mar,61954311.0,4.1302874,tt1196141,Diary of a Wimpy Kid,94.0,"comedy, drama, family",6.2,38640.0,Diary of a Wimpy Kid,6.3999999999999995,7.0,13,Fox,2010
2012-02-03,The Woman in Black,15000000.0,54333290.0,128955898.0,54300000.0,73400000,6.1,Feb,113955898.0,7.597059866666667,tt1596365,The Woman in Black,95.0,"drama, fantasy, horror",6.4,165357.0,The Woman in Black,6.25,,18,CBS,2012
2018-08-10,BlacKkKlansman,15000000.0,49275340.0,93017335.0,49300000.0,44000000,7.6,Aug,78017335.0,5.201155666666667,tt7349662,BlacKkKlansman,135.0,"biography, crime, drama",7.5,149005.0,BlacKkKlansman,7.55,,21,Focus,2018
2013-02-22,Snitch,15000000.0,42930462.0,57907734.0,42900000.0,,1.0,Feb,42907734.0,2.8605156,tt0882977,Snitch,112.0,"action, drama, thriller",6.5,78142.0,Snitch,3.75,,26,LG/S,2013
2015-12-04,Krampus,15000000.0,42725475.0,61788393.0,42700000.0,18800000,6.0,Dec,46788393.0,3.1192262,tt3850590,Krampus,98.0,"comedy, fantasy, horror",6.2,55400.0,Krampus,6.1,,28,Uni.,2015
2012-09-21,End of Watch,15000000.0,41003371.0,57586606.0,41000000.0,7100000,7.3,Sep,42586606.0,2.8391070666666667,tt1855199,End of Watch,109.0,"action, crime, drama",7.6,211308.0,End of Watch,7.449999999999999,,29,ORF,2012
2014-11-07,The Theory of Everything,15000000.0,35893537.0,123327692.0,35900000.0,87800000,7.9,Nov,108327692.0,7.221846133333333,tt2980516,The Theory of Everything,123.0,"biography, drama, romance",7.7,361534.0,The Theory of Everything,7.800000000000001,,35,Focus,2014
2018-11-23,The Favourite,15000000.0,34366783.0,94113929.0,34400000.0,61600000,7.7,Nov,79113929.0,5.274261933333333,tt5083738,The Favourite,119.0,"biography, drama, history",7.6,116011.0,The Favourite,7.65,,39,FoxS,2018
2014-08-22,When the Game Stands Tall,15000000.0,30127963.0,30138912.0,30100000.0,,6.6,Aug,15138912.0,1.0092608,tt2247476,When the Game Stands Tall,115.0,"drama, family, sport",6.7,14498.0,When the Game Stands Tall,6.65,,50,TriS,2014
2017-09-08,Home Again,15000000.0,27020284.0,37336874.0,27000000.0,,5.9,Sep,22336874.0,1.4891249333333334,tt2121286,Home Again,104.0,drama,6.6,360.0,Home Again,6.25,,57,ORF,2017
2017-09-08,Home Again,15000000.0,27020284.0,37336874.0,27000000.0,,5.9,Sep,22336874.0,1.4891249333333334,tt5719700,Home Again,97.0,"comedy, drama, romance",5.8,22614.0,Home Again,5.85,,57,ORF,2017
2010-07-23,Ramona and Beezus,15000000.0,26167002.0,27469621.0,26200000.0,1100000,6.3,Jul,12469621.0,0.8313080666666667,tt0493949,Ramona and Beezus,103.0,"adventure, comedy, family",6.6,16086.0,Ramona and Beezus,6.449999999999999,,60,Fox,2010
2014-08-27,The November Man,15000000.0,25018119.0,34820335.0,25000000.0,7500000,6.1,Aug,19820335.0,1.3213556666666666,tt2402157,The November Man,108.0,"action, crime, thriller",6.3,59293.0,The November Man,6.199999999999999,,61,Rela.,2014
2013-03-29,The Place Beyond the Pines,15000000.0,21403519.0,47011449.0,21400000.0,14100000,6.9,Mar,32011449.0,2.1340966,tt1817273,The Place Beyond the Pines,140.0,"crime, drama, thriller",7.3,226765.0,The Place Beyond the Pines,7.1,,67,Focus,2013
2016-04-29,Keanu,15000000.0,20591853.0,20688141.0,20600000.0,,6.0,Apr,5688141.0,0.3792094,tt4139124,Keanu,100.0,"action, comedy, crime",6.3,41560.0,Keanu,6.15,,70,WB (NL),2016
2010-12-22,Country Strong,15000000.0,20218921.0,20601987.0,20200000.0,310000,6.3,Dec,5601987.0,0.3734658,tt1555064,Country Strong,117.0,"drama, music",6.3,16296.0,Country Strong,6.3,,71,SGem,2010
2014-07-25,A Most Wanted Man,15000000.0,17237855.0,36068890.0,17200000.0,19000000,6.5,Jul,21068890.0,1.4045926666666666,tt1972571,A Most Wanted Man,122.0,"crime, drama, thriller",6.8,67914.0,A Most Wanted Man,6.1000000000000005,5.0,76,RAtt.,2014
2012-11-02,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0,15600000.0,4099999,5.3,Nov,7018988.0,0.46793253333333334,tt1258972,The Man with the Iron Fists,95.0,action,5.4,58185.0,The Man with the Iron Fists,5.35,,79,Uni.,2012
2012-11-30,Killing Them Softly,15000000.0,14945541.0,39238443.0,15000000.0,22900000,6.0,Nov,24238443.0,1.6158962,tt1764234,Killing Them Softly,97.0,"crime, thriller",6.2,124086.0,Killing Them Softly,6.1,,82,Wein.,2012
2011-08-19,One Day,15000000.0,13843771.0,59168692.0,13800000.0,45500000,7.2,Aug,44168692.0,2.9445794666666667,tt1563738,One Day,107.0,"drama, romance",7.0,128094.0,One Day,7.1,,84,Focus,2011
2011-08-19,One Day,15000000.0,13843771.0,59168692.0,13800000.0,45500000,7.2,Aug,44168692.0,2.9445794666666667,tt1616203,One Day,93.0,"drama, romance, sci-fi",6.0,436.0,One Day,6.6,,84,Focus,2011
2011-08-19,One Day,15000000.0,13843771.0,59168692.0,13800000.0,45500000,7.2,Aug,44168692.0,2.9445794666666667,tt4051858,One Day,90.0,family,6.2,13.0,One Day,6.7,,84,Focus,2011
2011-08-19,One Day,15000000.0,13843771.0,59168692.0,13800000.0,45500000,7.2,Aug,44168692.0,2.9445794666666667,tt6168298,One Day,135.0,"drama, romance",7.8,1454.0,One Day,7.5,,84,Focus,2011
2011-08-19,One Day,15000000.0,13843771.0,59168692.0,13800000.0,45500000,7.2,Aug,44168692.0,2.9445794666666667,tt6214734,One Day,118.0,"drama, fantasy",6.6,269.0,One Day,6.9,,84,Focus,2011
2011-08-19,One Day,15000000.0,13843771.0,59168692.0,13800000.0,45500000,7.2,Aug,44168692.0,2.9445794666666667,tt8274146,One Day,99.0,drama,7.2,501.0,One Day,7.2,,84,Focus,2011
2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,12800000.0,11300000,7.0,Jan,9403192.0,0.6268794666666667,tt2262282,The Founder,108.0,"comedy, sci-fi",5.9,33.0,The Founder,6.45,,90,Wein.,2017
2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,12800000.0,11300000,7.0,Jan,9403192.0,0.6268794666666667,tt4276820,The Founder,115.0,"biography, drama, history",7.2,97841.0,The Founder,7.1,,90,Wein.,2017
2016-09-23,Queen of Katwe,15000000.0,8874389.0,10055481.0,8900000.0,1500000,7.1,Sep,-4944519.0,-0.3296346,tt4341582,Queen of Katwe,124.0,"biography, drama, sport",7.4,13039.0,Queen of Katwe,7.25,,6,BV,2016
2018-06-08,Hotel Artemis,15000000.0,6708137.0,12758799.0,6700000.0,6000000,5.9,Jun,-2241201.0,-0.1494134,tt5834262,Hotel Artemis,94.0,"action, drama, sci-fi",6.1,30586.0,Hotel Artemis,6.0,,15,Global Road,2018
2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000.0,3703046.0,15554855.0,3700000.0,12400000,6.2,Oct,554855.0,0.03699033333333333,tt1727776,Scouts Guide to the Zombie Apocalypse,93.0,"action, comedy, horror",6.3,40479.0,Scouts Guide to the Zombie Apocalypse,6.25,,25,Par.,2015
2010-09-22,You Will Meet a Tall Dark Stranger,15000000.0,3247816.0,34247816.0,3200000.0,31000000,5.8,Sep,19247816.0,1.2831877333333332,tt1182350,You Will Meet a Tall Dark Stranger,98.0,"comedy, drama, romance",6.3,41608.0,You Will Meet a Tall Dark Stranger,6.05,,27,SPC,2010
2010-09-15,Never Let Me Go,15000000.0,2434652.0,11173718.0,2400000.0,7000000,6.8,Sep,-3826282.0,-0.25508546666666665,tt1334260,Never Let Me Go,103.0,"drama, romance, sci-fi",7.1,130084.0,Never Let Me Go,6.949999999999999,,29,FoxS,2010
2010-09-15,Never Let Me Go,15000000.0,2434652.0,11173718.0,2400000.0,7000000,6.8,Sep,-3826282.0,-0.25508546666666665,tt9776362,Never Let Me Go,,drama,,,Never Let Me Go,6.8,,29,FoxS,2010
2016-09-09,The Disappointments Room,15000000.0,2423467.0,3503761.0,2400000.0,,4.4,Sep,-11496239.0,-0.7664159333333334,tt2364897,The Disappointments Room,85.0,"drama, horror, thriller",3.9,8167.0,The Disappointments Room,4.15,,30,Rela.,2016
2013-04-26,The Reluctant Fundamentalist,15000000.0,528731.0,528731.0,553000.0,,6.7,Apr,-14471269.0,-0.9647512666666667,tt2032557,The Reluctant Fundamentalist,130.0,"drama, thriller",6.9,12511.0,The Reluctant Fundamentalist,6.800000000000001,,42,IFC,2013
2010-08-27,Centurion,15000000.0,123570.0,7885048.0,124000.0,6700000,6.1,Aug,-7114952.0,-0.47433013333333335,tt1020558,Centurion,97.0,"action, adventure, drama",6.4,74085.0,Centurion,6.25,,46,Magn.,2010
2011-11-04,The Son of No One,15000000.0,30680.0,1148578.0,30700.0,,5.1,Nov,-13851422.0,-0.9234281333333333,tt1535612,The Son of No One,90.0,"action, crime, drama",5.1,15743.0,The Son of No One,5.1,,51,Anch.,2011
2013-12-06,Khumba,15000000.0,0.0,20898221.0,1000.0,27200000,5.6,Dec,5898221.0,0.39321473333333334,tt1487931,Khumba,85.0,"adventure, animation, family",5.7,4984.0,Khumba,5.65,,54,MNE,2013
2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123660597.0,66000000.0,56500000,6.2,Jul,109160597.0,7.528317034482758,tt2268016,Magic Mike XXL,115.0,"comedy, drama, music",5.6,48497.0,Magic Mike XXL,5.9,,66,WB,2015
2012-08-31,The Possession,14000000.0,49130588.0,82925064.0,49100000.0,36300000,5.9,Aug,68925064.0,4.9232188571428575,tt0431021,The Possession,92.0,"horror, mystery, thriller",5.9,53649.0,The Possession,5.9,,81,LGF,2012
2012-01-13,The Iron Lady,14000000.0,29959436.0,115592104.0,30000000.0,84900000,6.4,Jan,101592104.0,7.256578857142857,tt1007029,The Iron Lady,105.0,"biography, drama",6.4,96066.0,The Iron Lady,6.4,,90,Wein.,2011
2010-03-12,Our Family Wedding,14000000.0,20255281.0,21410546.0,20300000.0,1200000,5.5,Mar,7410546.0,0.5293247142857143,tt1305583,Our Family Wedding,103.0,"comedy, romance",4.9,6417.0,Our Family Wedding,5.2,,95,FoxS,2010
2015-02-20,Hot Tub Time Machine 2,14000000.0,12314651.0,12826644.0,12300000.0,767000,5.1,Feb,-1173356.0,-0.08381114285714286,tt2637294,Hot Tub Time Machine 2,93.0,"comedy, mystery, sci-fi",5.1,34444.0,Hot Tub Time Machine 2,5.1,,7,Par.,2015
2012-10-26,Fun Size,14000000.0,9409538.0,11166615.0,9400000.0,2000000,5.5,Oct,-2833385.0,-0.20238464285714286,tt1663143,Fun Size,86.0,"adventure, comedy",5.4,12926.0,Fun Size,5.45,,10,Par.,2012
2015-10-23,Suffragette,14000000.0,4702420.0,34044909.0,4700000.0,11300000,7.3,Oct,20044909.0,1.4317792142857142,tt3077214,Suffragette,106.0,"biography, drama, history",6.9,34306.0,Suffragette,7.1,,16,Focus,2015
2014-12-19,Mr. Turner,14000000.0,3958546.0,25187026.0,4000000.0,18200000,6.5,Dec,11187026.0,0.7990732857142857,tt2473794,Mr. Turner,150.0,"biography, drama, history",6.8,22661.0,Mr. Turner,6.65,,18,SPC,2014
2010-08-06,Flipped,14000000.0,1755212.0,4289993.0,1800000.0,,7.4,Aug,-9710007.0,-0.6935719285714286,tt0817177,Flipped,90.0,"comedy, drama, romance",7.7,74937.0,Flipped,7.550000000000001,,22,WB,2010
2010-08-06,Flipped,14000000.0,1755212.0,4289993.0,1800000.0,,7.4,Aug,-9710007.0,-0.6935719285714286,tt2388050,Flipped,90.0,"drama, thriller",6.0,440.0,Flipped,6.7,,22,WB,2010
